0.0,M,1.0,33,72000.0,22.0,16,3,14.946666666666667,0,3,0.0,36.0,0.0
1.0,O,0.0,40,57000.0,7.0,7,1,13.49,0,1,0.0,6.0,0.0
1.0,O,4.0,40,57000.0,18.0,7,2,12.71,1,3,3.0,14.0,66.0
1.0,F,0.0,59,90000.0,0.0,29,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,24,60000.0,7.0,21,1,16.27,0,0,0.0,0.0,0.0
1.0,F,5.0,26,73000.0,12.0,14,3,1.3299999999999998,0,1,0.0,36.0,0.0
1.0,F,3.0,26,73000.0,17.0,14,8,2.37,1,3,2.0,68.0,84.0
1.0,F,0.0,19,65000.0,7.0,24,8,0.0,1,1,0.0,36.0,0.0
1.0,F,3.0,55,74000.0,24.0,3,5,23.686,1,1,5.0,6.0,24.0
1.0,M,0.0,54,99000.0,7.0,29,0,0.0,0,0,0.0,0.0,0.0
0.0,M,6.0,54,99000.0,27.0,29,9,28.95888888888889,3,3,12.0,6.0,38.0
0.0,M,6.0,54,91000.0,27.0,24,4,28.5625,1,2,5.0,24.0,108.0
1.0,F,2.0,58,119000.0,9.0,8,6,27.299999999999997,0,1,0.0,36.0,0.0
0.0,F,2.0,58,119000.0,23.0,8,14,25.017142857142858,1,2,5.0,48.0,438.0
1.0,M,1.0,26,61000.0,8.0,44,2,4.59,0,0,0.0,0.0,0.0
1.0,M,0.0,26,61000.0,21.0,44,9,3.224444444444445,1,1,2.0,36.0,42.0
1.0,F,3.0,62,81000.0,10.0,26,3,15.333333333333334,1,1,10.0,6.0,0.0
1.0,M,0.0,61,66000.0,0.0,6,0,0.0,0,0,0.0,0.0,0.0
0.0,M,3.0,61,66000.0,24.0,6,8,12.36375,1,2,2.0,6.0,234.0
0.0,M,1.0,55,83000.0,8.0,33,0,0.0,0,1,0.0,60.0,0.0
1.0,M,0.0,55,83000.0,14.0,33,0,0.0,0,2,0.0,42.0,0.0
1.0,M,4.0,55,83000.0,25.0,33,6,25.964999999999993,2,4,13.0,28.5,75.0
1.0,M,0.0,72,102000.0,0.0,16,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,72,102000.0,7.0,16,1,25.28,1,1,3.0,6.0,150.0
1.0,M,3.0,72,102000.0,24.0,16,4,27.32,2,4,6.0,24.0,102.0
1.0,M,3.0,62,80000.0,24.0,24,6,0.0,1,1,0.0,6.0,6.0
0.0,F,0.0,68,76000.0,7.0,2,3,13.883333333333335,0,0,0.0,0.0,0.0
1.0,M,3.0,94,50000.0,17.0,45,5,0.0,1,1,0.0,66.0,6.0
0.0,M,5.0,94,50000.0,26.0,45,8,0.0,3,3,7.0,22.0,46.0
1.0,M,0.0,44,72000.0,0.0,31,0,0.0,0,0,0.0,0.0,0.0
1.0,M,3.0,44,72000.0,17.0,31,3,20.286666666666665,2,2,12.0,21.0,15.0
1.0,M,3.0,44,72000.0,24.0,31,4,18.79,3,3,15.0,14.0,36.0
0.0,M,1.0,59,77000.0,1.0,10,0,0.0,0,0,0.0,0.0,0.0
0.0,O,0.0,52,80000.0,14.0,29,3,24.069999999999997,1,1,5.0,0.0,54.0
1.0,O,2.0,52,80000.0,23.0,29,4,24.3525,1,2,5.0,9.0,54.0
0.0,F,4.0,58,102000.0,18.0,2,5,24.818,1,1,10.0,54.0,360.0
0.0,M,0.0,33,42000.0,0.0,8,0,0.0,0,0,0.0,0.0,0.0
0.0,M,6.0,33,42000.0,27.0,8,2,3.4899999999999998,0,2,0.0,3.0,0.0
0.0,M,1.0,28,35000.0,22.0,10,2,0.0,1,2,0.0,33.0,12.0
1.0,M,0.0,47,86000.0,0.0,18,0,0.0,0,0,0.0,0.0,0.0
1.0,M,3.0,47,86000.0,24.0,18,9,0.0,3,3,12.0,6.0,14.0
1.0,F,0.0,22,49000.0,14.0,21,4,8.42,0,1,0.0,0.0,0.0
0.0,F,3.0,22,49000.0,17.0,21,7,10.672857142857143,1,2,3.0,3.0,0.0
1.0,F,3.0,22,49000.0,24.0,21,11,9.42636363636364,1,3,3.0,4.0,0.0
0.0,M,5.0,34,38000.0,26.0,3,7,3.6271428571428572,0,3,0.0,18.0,0.0
1.0,M,4.0,53,73000.0,18.0,3,2,15.495000000000001,0,0,0.0,0.0,0.0
1.0,M,0.0,53,73000.0,21.0,3,3,21.423333333333336,1,1,2.0,102.0,126.0
0.0,M,5.0,53,40000.0,5.0,7,1,1.32,0,0,0.0,0.0,0.0
1.0,F,0.0,58,115000.0,21.0,8,6,28.426666666666666,2,2,10.0,12.0,15.0
1.0,M,0.0,22,32000.0,0.0,32,0,0.0,0,0,0.0,0.0,0.0
1.0,M,6.0,71,75000.0,27.0,20,6,22.91333333333333,2,2,15.0,51.0,39.0
0.0,M,1.0,45,88000.0,1.0,7,0,0.0,0,0,0.0,0.0,0.0
0.0,M,0.0,45,88000.0,14.0,7,1,19.22,0,2,0.0,63.0,0.0
1.0,F,3.0,82,33000.0,17.0,44,7,4.065714285714286,0,1,0.0,36.0,0.0
1.0,F,3.0,82,33000.0,24.0,44,15,3.9666666666666672,1,2,2.0,18.0,18.0
0.0,M,0.0,40,65000.0,7.0,22,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,40,65000.0,21.0,22,0,0.0,0,2,0.0,18.0,0.0
1.0,M,4.0,35,70000.0,11.0,6,2,2.855,0,1,0.0,12.0,0.0
1.0,M,0.0,73,45000.0,21.0,28,9,0.0,1,2,0.0,72.0,12.0
0.0,M,3.0,73,45000.0,24.0,28,12,0.0,2,3,5.0,48.0,24.0
1.0,M,0.0,55,94000.0,21.0,25,5,21.607999999999997,1,1,5.0,6.0,24.0
0.0,M,0.0,60,74000.0,14.0,12,0,0.0,0,1,0.0,6.0,0.0
0.0,M,0.0,60,74000.0,21.0,12,0,0.0,0,3,0.0,38.0,0.0
0.0,M,4.0,57,80000.0,11.0,16,5,20.607999999999997,1,1,10.0,0.0,6.0
1.0,M,3.0,57,80000.0,24.0,16,7,18.782857142857143,1,3,10.0,54.0,6.0
1.0,M,3.0,55,104000.0,24.0,21,3,0.0,1,1,0.0,18.0,6.0
1.0,M,2.0,19,50000.0,16.0,25,2,4.855,0,0,0.0,0.0,0.0
1.0,F,0.0,68,32000.0,0.0,17,0,0.0,0,0,0.0,0.0,0.0
1.0,F,3.0,68,32000.0,17.0,17,12,0.0,2,2,3.0,3.0,15.0
0.0,M,0.0,52,38000.0,0.0,3,0,0.0,0,0,0.0,0.0,0.0
0.0,M,0.0,52,38000.0,21.0,3,3,5.34,0,1,0.0,12.0,0.0
0.0,M,5.0,52,38000.0,26.0,3,4,4.2575,0,2,0.0,6.0,0.0
0.0,M,6.0,57,55000.0,13.0,12,2,18.235,0,1,0.0,126.0,0.0
0.0,M,1.0,57,55000.0,22.0,12,3,21.346666666666664,0,3,0.0,106.0,0.0
1.0,F,0.0,86,109000.0,21.0,4,4,33.57,0,1,0.0,78.0,0.0
1.0,F,0.0,54,117000.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,58,54000.0,0.0,46,0,0.0,0,0,0.0,0.0,0.0
1.0,M,5.0,58,54000.0,12.0,46,9,2.46,1,1,3.0,12.0,96.0
1.0,M,0.0,67,79000.0,14.0,12,2,22.509999999999998,1,2,5.0,6.0,48.0
0.0,M,0.0,70,60000.0,14.0,5,1,3.7,0,0,0.0,0.0,0.0
0.0,M,0.0,70,60000.0,21.0,5,2,2.2,0,1,0.0,12.0,0.0
0.0,F,2.0,61,118000.0,9.0,34,2,27.53,0,0,0.0,0.0,0.0
1.0,F,0.0,61,118000.0,21.0,34,10,27.282999999999998,2,3,10.0,26.0,3.0
1.0,F,0.0,52,115000.0,14.0,29,4,0.0,1,1,0.0,78.0,6.0
1.0,F,3.0,52,115000.0,24.0,29,9,0.0,2,4,2.0,39.0,9.0
1.0,F,0.0,70,76000.0,7.0,9,2,21.89,0,0,0.0,0.0,0.0
1.0,M,0.0,56,99000.0,0.0,29,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,56,99000.0,7.0,29,4,25.4,1,1,3.0,0.0,12.0
1.0,M,3.0,56,99000.0,17.0,29,6,23.323333333333334,2,2,5.0,0.0,15.0
1.0,M,0.0,56,99000.0,21.0,29,9,23.698888888888888,3,3,7.0,0.0,10.0
1.0,F,5.0,44,35000.0,26.0,19,1,7.72,0,0,0.0,0.0,0.0
0.0,F,0.0,84,74000.0,14.0,10,2,11.41,0,1,0.0,6.0,0.0
1.0,F,3.0,84,74000.0,24.0,10,2,11.41,0,2,0.0,96.0,0.0
1.0,M,2.0,62,90000.0,23.0,35,5,17.454,2,2,20.0,0.0,3.0
1.0,M,3.0,62,90000.0,24.0,35,6,18.67166666666667,3,3,25.0,16.0,18.0
1.0,F,4.0,66,57000.0,18.0,32,5,14.618,0,2,0.0,6.0,0.0
1.0,F,4.0,66,57000.0,25.0,32,8,14.712499999999999,1,4,2.0,12.0,0.0
0.0,M,1.0,56,35000.0,8.0,9,3,3.733333333333333,0,1,0.0,60.0,0.0
1.0,M,5.0,56,35000.0,19.0,9,5,4.639999999999999,0,3,0.0,34.0,0.0
1.0,M,4.0,61,100000.0,18.0,36,8,118.73000000000002,2,3,15.0,30.0,30.0
0.0,M,6.0,72,45000.0,13.0,7,2,3.925,0,0,0.0,0.0,0.0
1.0,M,0.0,72,45000.0,14.0,7,3,3.103333333333333,0,1,0.0,156.0,0.0
1.0,M,3.0,61,78000.0,17.0,10,2,19.645000000000003,0,3,0.0,12.0,0.0
1.0,M,2.0,52,95000.0,9.0,24,4,25.2725,1,1,10.0,24.0,48.0
1.0,M,2.0,52,95000.0,16.0,24,7,24.665714285714284,2,2,13.0,45.0,48.0
0.0,F,3.0,60,51000.0,17.0,5,4,15.280000000000001,0,1,0.0,36.0,0.0
0.0,F,1.0,60,51000.0,22.0,5,4,15.280000000000001,0,2,0.0,24.0,0.0
1.0,F,0.0,23,33000.0,0.0,33,0,0.0,0,0,0.0,0.0,0.0
1.0,F,1.0,23,33000.0,22.0,33,13,6.3769230769230765,1,3,2.0,50.0,12.0
0.0,M,0.0,27,39000.0,0.0,1,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,74,91000.0,0.0,21,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,55,79000.0,0.0,11,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,87,77000.0,7.0,1,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,53,88000.0,21.0,34,9,22.08,2,2,15.0,24.0,291.0
0.0,M,6.0,48,52000.0,13.0,60,4,12.322500000000002,0,1,0.0,24.0,0.0
1.0,M,3.0,48,52000.0,17.0,60,6,10.818333333333335,0,2,0.0,84.0,0.0
1.0,M,0.0,48,52000.0,21.0,60,7,11.09857142857143,1,3,2.0,60.0,138.0
0.0,M,3.0,48,52000.0,24.0,60,8,11.308750000000002,2,4,4.0,46.5,93.0
0.0,F,0.0,44,76000.0,14.0,5,0,0.0,0,1,0.0,0.0,0.0
1.0,F,0.0,53,84000.0,0.0,16,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,53,84000.0,14.0,16,2,21.625,1,2,3.0,18.0,108.0
0.0,F,5.0,29,31000.0,26.0,20,12,6.905833333333334,0,2,0.0,30.0,0.0
1.0,F,0.0,54,119000.0,7.0,34,1,27.22,0,0,0.0,0.0,0.0
1.0,F,2.0,54,119000.0,23.0,34,6,22.465000000000003,1,2,2.0,3.0,12.0
0.0,F,3.0,20,43000.0,17.0,11,4,2.5825,0,2,0.0,21.0,0.0
1.0,F,0.0,70,92000.0,14.0,9,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,69,79000.0,14.0,8,0,0.0,0,1,0.0,12.0,0.0
1.0,F,0.0,62,62000.0,14.0,15,0,0.0,0,1,0.0,0.0,0.0
1.0,M,0.0,64,76000.0,7.0,20,1,15.67,1,1,10.0,42.0,48.0
1.0,M,3.0,64,76000.0,17.0,20,3,21.766666666666666,2,2,13.0,27.0,48.0
1.0,M,3.0,64,76000.0,24.0,20,6,22.985,3,3,15.0,22.0,42.0
1.0,M,0.0,67,39000.0,21.0,31,6,3.72,0,1,0.0,0.0,0.0
0.0,M,1.0,59,42000.0,8.0,38,0,0.0,0,0,0.0,0.0,0.0
0.0,F,0.0,83,67000.0,0.0,3,1,20.5,0,0,0.0,0.0,0.0
0.0,F,5.0,83,67000.0,26.0,3,13,17.915384615384617,1,4,5.0,40.5,6.0
1.0,F,0.0,68,57000.0,21.0,14,12,0.0,3,3,15.0,22.0,32.0
1.0,F,0.0,58,64000.0,0.0,33,0,0.0,0,0,0.0,0.0,0.0
1.0,F,0.0,58,64000.0,14.0,33,8,86.22249999999998,1,1,2.0,0.0,6.0
1.0,F,3.0,58,64000.0,24.0,33,13,0.0,4,4,12.0,13.5,57.0
1.0,M,0.0,28,64000.0,7.0,20,2,16.49,1,1,10.0,18.0,78.0
0.0,M,3.0,28,64000.0,17.0,20,7,18.057142857142857,2,2,12.0,9.0,72.0
1.0,M,0.0,77,94000.0,14.0,42,1,22.14,0,1,0.0,174.0,0.0
1.0,M,0.0,57,65000.0,7.0,16,0,0.0,0,0,0.0,0.0,0.0
1.0,M,0.0,57,65000.0,21.0,16,11,0.0,2,3,2.0,2.0,6.0
1.0,M,3.0,57,65000.0,24.0,16,12,0.0,3,4,4.0,4.5,24.0
1.0,F,1.0,46,73000.0,8.0,42,2,19.105,0,1,0.0,126.0,0.0
0.0,F,3.0,46,73000.0,17.0,42,4,17.2975,2,3,7.0,54.0,96.0
1.0,M,1.0,64,43000.0,22.0,7,5,2.6340000000000003,0,1,0.0,36.0,0.0
1.0,F,6.0,42,50000.0,20.0,11,0,0.0,0,1,0.0,78.0,0.0
1.0,F,0.0,46,62000.0,7.0,17,2,11.35,0,0,0.0,0.0,0.0
1.0,F,4.0,46,62000.0,18.0,17,15,15.909333333333333,1,1,2.0,6.0,0.0
1.0,F,2.0,28,65000.0,2.0,7,0,0.0,0,0,0.0,0.0,0.0
1.0,F,3.0,28,65000.0,24.0,7,6,4.566666666666666,2,4,8.0,19.5,99.0
